order_id,customer_name,email,phone,city,state,product_name,category,unit_price,quantity,order_date,status
1276,olivia jones, OLIVIA.JONES90@OUTLOOK.COM,(970) 702-2680,Dallas,TX,Ballpoint Pens (12pk),Office Supplies,6.49,4,2023-09-01,delivered
1299, Robert Anderson , ROBERT.ANDERSON58@COMPANY.CO,,Phoenix,AZ,wireless mouse,electronics,19.99,4,09-07-2023,Shipped
1180,William Garcia,William.Garcia158@gmail.com,5199386314,houston,TX,Notebook Set,Office Supplies,8.99,4,2023-06-23,Cancelled
1291, Robert Chen ,Robert.Chen92@outlook.com,9022543485,Dallas,TX,Stainless Water Bottle,Fitness,15.75,5,14-01-2023,Delivered
1652,james martinez,James.Martinez75@yahoo.com ,,San Diego,CA,Yoga Mat,Fitness,24.0,2,11/2/23,Pending
1583,susan rodriguez, Susan.Rodriguez138@company.co,9065794559,New York,NY,USB-C Cable 6ft,Electronics,9.5,2,01-01-2024,SHIPPED
1199,MICHAEL RODRIGUEZ,Michael.Rodriguez95@gmail.com,283-360-4929,Dallas,TX,Wireless Mouse,Electronics,19.99,3,11/1/2023,Pending
1392, Richard Martinez ,Richard.martinez179@gmail.com ,941.872.3463,Houston,TX,Notebook Set,Office Supplies,8.99,4,7/13/2024,SHIPPED
1083,Olivia Jones, OLIVIA.JONES90@OUTLOOK.COM,9707022680,Dallas,TX,Yoga  Mat,Fitness,24.0,4,7/15/2023,delivered
1602,DAVID SMITH, David.Smith3@yahoo.com,914.632.6574,Los Angeles,CA,Notebook Set,Office Supplies,8.99,1,17-11-2024,cancelled
1097,DAVID PATEL,DAVID.PATEL100@GMAIL.COM ,+17056482317,San Antonio,TX,Stainless Water Bottle,Fitness,15.75,1,11/25/23,Delivered
1289,PRIYA SMITH,Priya.Smith38@outlook.com,7675062697,Dallas,TX,Office Chair,Furniture,129.99,1,8/5/24,delivered
1384,Robert Davis,Robert.davis83@company.co ,,Austin ,TX,Office Chair,Furniture,129.99,4,8/4/24,Cancelled
1233,richard rodriguez,RICHARD.RODRIGUEZ30@YAHOO.COM,4926338973,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,1,9/9/2023,delivered
1538, Fatima Anderson , Fatima.Anderson171@outlook.com,,Dallas,TX,Office Chair,Furniture,129.99,5,2023-03-07,delivered
1207,patricia anderson, Patricia.anderson133@company.co,8889665295,houston,TX,Yoga Mat,Fitness,24.0,3,3/2/2024,Cancelled
1002,Priya Patel,Priya.patel32@gmail.com,2587202312,Los Angeles,CA,Ballpoint Pens (12pk),Office Supplies,6.49,5,12-09-2023,delivered
1100,Patricia Lopez, PATRICIA.LOPEZ152@GMAIL.COM,,Los Angeles,CA,Ballpoint Pens (12pk),Office Supplies,6.49,1,11/22/2024,Shipped
1632,ROBERT DAVIS,Robert.davis83@company.co ,,Austin ,TX,Bluetooth Speaker,Electronics,45.0,4,3/18/24,shipped
1571,Mary Chen, Mary.chen31@gmail.com,(755) 262-6138,Austin ,TX,Desk Lamp,Furniture,22.3,3,7/16/24,Pending
1243,fatima davis,Fatima.Davis155@outlook.com,7749851430,Phoenix,AZ,wireless mouse,electronics,19.99,3,7/27/23,SHIPPED
1626,joseph wilson, Joseph.wilson106@company.co,+13927306927,New York,NY,Yoga Mat,Fitness,24.0,4,05-06-2023,Shipped
1300,susan kelly,Susan.kelly34@yahoo.com ,778.735.6183,San Diego,CA,Stainless Water Bottle,Fitness,15.75,3,16-12-2024,Shipped
1492,Priya Anderson,PRIYA.ANDERSON60@YAHOO.COM ,7704552988,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,3,5/4/2024,Shipped
1061, David Patel , David.patel20@yahoo.com,,San Diego,CA,Desk Lamp,Furniture,22.3,4,10/4/2023,SHIPPED
1464,sofia patel, Sofia.patel17@gmail.com,4033567126,San Diego,CA,Notebook Set,Office Supplies,8.99,3,2024-05-21,Pending
1234, Noah Khan ,Noah.Khan39@outlook.com ,,Los Angeles,CA,Wireless Mouse,Electronics,19.99,2,11/20/24,Pending
1346, Joseph Williams ,Joseph.williams105@gmail.com ,4585312899,houston,TX,Yoga  Mat,Fitness,24.0,4,4/4/2023,Shipped
1087,david johnson, DAVID.JOHNSON144@GMAIL.COM,9596319619,Los Angeles,CA,Yoga Mat,Fitness,24.0,5,2023-07-25,Pending
1585,sofia patel, Sofia.patel17@gmail.com,403-356-7126,San Diego,CA,Yoga  Mat,Fitness,24.0,1,3/24/24,Delivered
1070,michael lopez, Michael.Lopez169@gmail.com,9448603419,houston,TX,Desk Lamp,Furniture,22.3,2,5/2/23,Cancelled
1656,SUSAN KHAN,SUSAN.KHAN42@GMAIL.COM ,,New York,NY,Standing Desk,Furniture,249.0,2,20-03-2023,delivered
1533,david wilson,David.wilson68@company.co,,Philadelphia,PA,Notebook Set,Office Supplies,8.99,5,7/26/2024,cancelled
1091,liam davis,Liam.davis33@gmail.com,3227835033,Phoenix,AZ,wireless mouse,electronics,19.99,2,2024-09-18,Shipped
1457,William Hernandez,WILLIAM.HERNANDEZ71@GMAIL.COM,484.970.7906,Phoenix,AZ,Yoga Mat,Fitness,24.0,1,11/22/23,Delivered
1103, Joseph Silva , Joseph.Silva36@outlook.com,3022759808,San Diego,CA,Stainless Water Bottle,Fitness,15.75,3,17-04-2024,Cancelled
1178,david smith, David.Smith3@yahoo.com,914.632.6574,Los Angeles,CA,Standing Desk,Furniture,249.0,5,2023-07-05,shipped
1525,Wei Patel, Wei.patel111@outlook.com,3392715526,Austin ,TX,wireless mouse,electronics,19.99,4,6/23/24,Cancelled
1593,PATRICIA ANDERSON, Patricia.anderson133@company.co,+18889665295,houston,TX,Standing Desk,Furniture,249.0,3,12/22/24,Shipped
1116, William Silva , William.silva52@outlook.com,8793275920,houston,TX,Wireless Mouse,Electronics,19.99,5,18-10-2023,delivered
1005, Priya Anderson ,PRIYA.ANDERSON60@YAHOO.COM ,7704552988,New York,NY,Office Chair,Furniture,129.99,5,18-04-2023,Cancelled
1511,patricia anderson,Patricia.Anderson140@outlook.com,(878) 417-1349,new york,ny,Standing Desk,Furniture,249.0,3,1/21/23,SHIPPED
1592,DAVID JOHNSON, DAVID.JOHNSON144@GMAIL.COM,(959) 631-9619,Los Angeles,CA,Ballpoint Pens (12pk),Office Supplies,6.49,5,10/5/2023,delivered
1017, Arjun Rodriguez ,Arjun.Rodriguez12@yahoo.com ,798.638.7543,Austin ,TX,Ballpoint Pens (12pk),Office Supplies,6.49,3,6/14/24,cancelled
1618,WILLIAM BROWN,WILLIAM.BROWN163@YAHOO.COM ,,New York,NY,Notebook Set,Office Supplies,8.99,1,4/15/23,Delivered
1313,john silva,John.Silva142@outlook.com,+14833483129,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,3,23-01-2024,SHIPPED
1263,sofia rodriguez,Sofia.rodriguez123@outlook.com ,4618821153,Philadelphia,PA,USB-C Cable 6ft,Electronics,9.5,2,27-10-2023,SHIPPED
1088,robert sharma,Robert.sharma19@company.co,9787453060,new york,ny,Stainless Water Bottle,Fitness,15.75,5,1/21/24,Cancelled
1153,priya martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,4,7/22/2024,Pending
1433,JOSEPH WILLIAMS,Joseph.williams105@gmail.com ,4585312899,houston,TX,Yoga Mat,Fitness,24.0,4,2024-08-19,cancelled
1419,BARBARA MURPHY, Barbara.Murphy48@gmail.com,609.895.9785,San Antonio,TX,USB-C Cable 6ft,Electronics,9.5,1,12/19/23,cancelled
1443, William Garcia ,William.Garcia158@gmail.com,+15199386314,houston,TX,Wireless Mouse,Electronics,19.99,3,11/18/2023,SHIPPED
1046,PATRICIA ANDERSON, Patricia.Anderson120@outlook.com,(910) 506-1474,Los Angeles,CA,Standing Desk,Furniture,249.0,1,9/11/24,Pending
1449,jennifer williams, Jennifer.williams124@company.co,,Philadelphia,PA,Notebook Set,Office Supplies,8.99,5,19-05-2023,SHIPPED
1018, Priya Silva ,PRIYA.SILVA177@COMPANY.CO ,5725815634,Los Angeles,CA,Office Chair,Furniture,129.99,3,12/14/23,SHIPPED
1152,ROBERT SHARMA,N/A,9787453060,new york,ny,Wireless Mouse,Electronics,19.99,1,2024-03-03,Shipped
1615,Robert Davis,Robert.davis109@outlook.com ,6723203522,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,2,10-09-2023,Delivered
1427,BARBARA LOPEZ,Barbara.Lopez121@yahoo.com,3494509702,Phoenix,AZ,Standing Desk,Furniture,249.0,2,11/9/24,Delivered
1034,james martinez, James.martinez112@company.co,505-801-9022,Austin ,TX,Bluetooth Speaker,Electronics,45.0,4,20-06-2023,Pending
1530,Olivia Davis,Olivia.davis164@company.co,(772) 884-6802,San Antonio,TX,Yoga  Mat,Fitness,24.0,3,2024-09-20,cancelled
1522, Sofia Anderson ,Sofia.Anderson135@yahoo.com,(509) 864-7689,Austin ,TX,Bluetooth Speaker,Electronics,45.0,2,6/2/23,delivered
1241,ARJUN WILLIAMS,Arjun.williams64@yahoo.com,,Los Angeles,CA,Desk Lamp,Furniture,22.3,1,7/13/24,cancelled
1347,DAVID WILSON,David.wilson68@company.co,,Philadelphia,PA,Notebook Set,Office Supplies,8.99,5,22-04-2023,shipped
1582,ROBERT SHARMA,ROBERT.SHARMA172@GMAIL.COM ,8465105500,Philadelphia,PA,wireless mouse,electronics,19.99,2,2024-10-14,Delivered
1430,SOFIA MILLER,SOFIA.MILLER175@GMAIL.COM,819-687-9214,houston,TX,Office Chair,Furniture,129.99,4,02-11-2023,delivered
1561, Priya Patel ,Priya.patel32@gmail.com,258-720-2312,Los Angeles,CA,Desk Lamp,Furniture,22.3,5,17-02-2024,SHIPPED
1160,michael patel,Michael.Patel56@outlook.com,953.373.2389,Philadelphia,PA,Wireless Mouse,Electronics,19.99,5,6/20/2023,Pending
1239,Liam Khan,LIAM.KHAN137@GMAIL.COM ,8019603531,Phoenix,AZ,Desk Lamp,Furniture,22.3,1,11/21/23,shipped
1608,JESSICA ANDERSON,JESSICA.ANDERSON84@YAHOO.COM ,2955014630,New York,NY,Standing Desk,Furniture,249.0,4,27-03-2023,Shipped
1156,BARBARA RODRIGUEZ,Barbara.rodriguez82@gmail.com,+14868105526,houston,TX,Bluetooth Speaker,Electronics,45.0,3,2023-06-20,delivered
1035,Fatima Johnson, Fatima.johnson102@yahoo.com,681.731.8245,Los Angeles,CA,USB-C Cable 6ft,Electronics,9.5,3,15-04-2023,Cancelled
1343,joseph wilson,JOSEPH.WILSON160@OUTLOOK.COM,(420) 973-9394,Houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,2,05-10-2024,Pending
1104, Olivia Gonzalez ,Olivia.Gonzalez115@gmail.com ,8798673492,Phoenix,AZ,Stainless Water Bottle,Fitness,15.75,1,04-12-2023,shipped
1376,NOAH KELLY,NOAH.KELLY132@GMAIL.COM ,7705742479,Phoenix,AZ,Ballpoint Pens (12pk),Office Supplies,6.49,2,2023-08-13,delivered
1352,mary hernandez,Mary.Hernandez10@outlook.com ,+14742674456,Phoenix,AZ,Yoga Mat,Fitness,24.0,5,9/13/2023,delivered
1037, Jessica Martinez ,Jessica.Martinez131@yahoo.com ,5463178673,Austin ,TX,Office Chair,Furniture,129.99,4,1/3/24,Delivered
1527,patricia kelly,Patricia.kelly134@yahoo.com,+16822256374,Chicago,IL,Notebook Set,Office Supplies,8.99,2,2024-04-25,Pending
1169,olivia murphy,Olivia.murphy23@gmail.com,434.269.1514,New York,NY,Stainless Water Bottle,Fitness,15.75,5,7/21/23,SHIPPED
1053,RICHARD RODRIGUEZ,Richard.Rodriguez9@outlook.com,,Dallas,TX,USB-C Cable 6ft,Electronics,9.5,4,7/26/2024,delivered
1316,Elizabeth Anderson,ELIZABETH.ANDERSON97@YAHOO.COM,,new york,ny,Standing Desk,Furniture,249.0,2,2024-10-08,cancelled
1435, Priya Silva ,PRIYA.SILVA177@COMPANY.CO ,5725815634,Los Angeles,CA,Notebook Set,Office Supplies,8.99,1,2/28/24,cancelled
1474,Barbara Khan, Barbara.Khan77@outlook.com,+18775792129,Phoenix,AZ,Ballpoint Pens (12pk),Office Supplies,6.49,1,10/7/2023,Pending
1063, Richard Gonzalez ,Richard.gonzalez14@gmail.com ,+16797415119,San Diego,CA,Desk Lamp,Furniture,22.3,4,7/9/2023,shipped
1410,linda murphy,Linda.murphy119@gmail.com ,4944322480,Dallas,TX,Ballpoint Pens (12pk),Office Supplies,6.49,1,23-07-2024,SHIPPED
1040,Patricia Anderson,Patricia.Anderson140@outlook.com,(878) 417-1349,new york,ny,Yoga  Mat,Fitness,24.0,5,13-02-2024,Pending
1125,Priya Silva,PRIYA.SILVA2@YAHOO.COM ,7744039928,New York,NY,Standing Desk,Furniture,249.0,3,2024-12-05,Delivered
1233,richard rodriguez,RICHARD.RODRIGUEZ30@YAHOO.COM,,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,1,9/9/2023,delivered
1206,patricia anderson, Patricia.anderson133@company.co,8889665295,houston,TX,Yoga Mat,Fitness,24.0,3,3/2/2024,Cancelled
1579,PATRICIA KELLY,PATRICIA.KELLY15@OUTLOOK.COM,(968) 473-6573,San Antonio,TX,Notebook Set,Office Supplies,8.99,3,12/2/24,shipped
1633, William Silva , William.silva52@outlook.com,8793275920,houston,TX,USB-C Cable 6ft,Electronics,9.5,2,12/22/2024,delivered
1055, Barbara Patel ,Barbara.patel145@gmail.com ,3116629254,San Diego,CA,Notebook Set,Office Supplies,8.99,1,8/21/2024,Cancelled
1574,Priya Martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,Ballpoint Pens (12pk),Office Supplies,6.49,3,4/20/2023,Cancelled
1660,Noah Khan,Noah.Khan39@outlook.com ,,Los Angeles,CA,Yoga Mat,Fitness,24.0,1,8/13/24,Pending
1337,RICHARD CHEN, RICHARD.CHEN66@GMAIL.COM,2209837232,Austin ,TX,Desk Lamp,Furniture,22.3,4,19-07-2023,SHIPPED
1051,William Brown,WILLIAM.BROWN163@YAHOO.COM ,7099648055,New York,NY,Yoga Mat,Fitness,24.0,1,2024-06-23,SHIPPED
1552, Noah Khan ,NOAH.KHAN87@COMPANY.CO ,,Austin ,TX,Stainless Water Bottle,Fitness,15.75,1,2023-12-28,Cancelled
1216,MARY MARTINEZ, Mary.Martinez129@yahoo.com,,Philadelphia,PA,Office Chair,Furniture,129.99,4,11-08-2023,delivered
1644,patricia anderson, Patricia.anderson133@company.co,8889665295,houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,1,2023-08-02,cancelled
1058,LIAM KHAN,Liam.Khan1@gmail.com,8046321520,new york,ny,Yoga  Mat,Fitness,24.0,4,2024-05-11,delivered
1560,patricia kelly,PATRICIA.KELLY139@COMPANY.CO,7578606876,houston,TX,Notebook Set,Office Supplies,8.99,5,13-11-2023,shipped
1212,Robert Silva, Robert.Silva122@yahoo.com,8348994945,Phoenix,AZ,Bluetooth Speaker,Electronics,45.0,2,12/24/2023,shipped
1345,Sofia Rodriguez,SOFIA.RODRIGUEZ40@COMPANY.CO,(700) 457-1832,San Antonio,TX,Stainless Water Bottle,Fitness,15.75,1,2023-06-27,Pending
1203,Patricia Lopez, PATRICIA.LOPEZ152@GMAIL.COM,,Los Angeles,CA,Wireless Mouse,Electronics,19.99,1,12/4/24,cancelled
1490,olivia williams, Olivia.Williams6@yahoo.com,(877) 433-5741,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,3,7/12/24,Pending
1135,richard gonzalez,Richard.gonzalez14@gmail.com ,+16797415119,San Diego,CA,Yoga Mat,Fitness,24.0,1,20-08-2023,SHIPPED
1095,william silva, William.silva101@gmail.com,,Houston,TX,Stainless Water Bottle,Fitness,15.75,5,8/11/2024,delivered
1175,LIAM KHAN,LIAM.KHAN137@GMAIL.COM ,8019603531,Phoenix,AZ,Ballpoint Pens (12pk),Office Supplies,6.49,4,2024-05-03,SHIPPED
1013,PRIYA KHAN, Priya.khan61@company.co,+15249738251,San Diego,CA,Notebook Set,Office Supplies,8.99,4,2023-09-12,cancelled
1390, William Silva , William.silva52@outlook.com,8793275920,houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,3,2024-07-23,Shipped
1395,sofia silva, Sofia.silva108@gmail.com,9263626091,Chicago,IL,Desk Lamp,Furniture,22.3,4,2024-04-06,Cancelled
1563,mary chen, Mary.chen31@gmail.com,7552626138,Austin ,TX,Wireless Mouse,Electronics,19.99,1,10/24/23,Pending
1004,PATRICIA LOPEZ, PATRICIA.LOPEZ152@GMAIL.COM,,Los Angeles,CA,Bluetooth Speaker,Electronics,45.0,,12/25/23,Shipped
1598,Fatima Lopez,FATIMA.LOPEZ85@OUTLOOK.COM ,7667436632,Philadelphia,PA,Desk Lamp,Furniture,22.3,2,2024-02-21,shipped
1379,Jennifer Silva,JENNIFER.SILVA159@COMPANY.CO ,8902835458,New York,NY,Desk Lamp,Furniture,22.3,5,12-09-2024,SHIPPED
1591,FATIMA DAVIS,Fatima.Davis155@outlook.com,7749851430,Phoenix,AZ,Yoga Mat,Fitness,24.0,1,2/28/24,SHIPPED
1255,NOAH MURPHY, NOAH.MURPHY157@COMPANY.CO,2939649691,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,2,3/6/23,Pending
1422,Patricia Williams,Patricia.Williams4@outlook.com ,+12995676635,Phoenix,AZ,Office Chair,Furniture,129.99,5,2023-12-21,SHIPPED
1019, David Patel , David.patel20@yahoo.com,,San Diego,CA,Stainless Water Bottle,Fitness,15.75,3,10/23/2024,Cancelled
1428,richard rodriguez,Richard.Rodriguez9@outlook.com,,Dallas,TX,Notebook Set,Office Supplies,8.99,2,27-11-2024,cancelled
1284,PATRICIA SHARMA,N/A,654.275.2323,Austin ,TX,Yoga  Mat,Fitness,24.0,4,2023-07-08,cancelled
1014,Wei Chen, Wei.chen99@outlook.com,,Houston,TX,Stainless Water Bottle,Fitness,15.75,3,2023-02-12,Pending
1471, Robert Chen ,Robert.Chen92@outlook.com,902-254-3485,Dallas,TX,USB-C Cable 6ft,Electronics,9.5,4,2023-12-10,Delivered
1357,NOAH HERNANDEZ,Noah.hernandez168@gmail.com ,(541) 997-3754,Chicago,IL,USB-C Cable 6ft,Electronics,9.5,2,02-12-2024,delivered
1240,WEI PATEL, Wei.patel111@outlook.com,3392715526,Austin ,TX,Ballpoint Pens (12pk),Office Supplies,6.49,1,2024-08-23,shipped
1398, Fatima Anderson , Fatima.Anderson171@outlook.com,,Dallas,TX,wireless mouse,electronics,19.99,5,6/18/23,Cancelled
1260,richard rodriguez,RICHARD.RODRIGUEZ30@YAHOO.COM,4926338973,Philadelphia,PA,Ballpoint Pens (12pk),Office Supplies,6.49,2,12/4/24,Cancelled
1096,ARJUN KELLY,Arjun.Kelly51@company.co ,959.954.4228,Austin ,TX,Office Chair,Furniture,129.99,3,6/10/2024,Pending
1494,Priya Martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,wireless mouse,electronics,19.99,4,6/16/2024,delivered
1065,susan smith,Susan.smith165@company.co ,2795208033,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,3,7/13/2023,Pending
1133,william silva, William.silva101@gmail.com,,Houston,TX,Desk Lamp,Furniture,22.3,3,12/13/2023,delivered
1315,FATIMA MILLER, Fatima.Miller141@yahoo.com,9837674394,new york,ny,USB-C Cable 6ft,Electronics,9.5,1,27-05-2024,Cancelled
1581,wei kelly,WEI.KELLY81@YAHOO.COM,544.229.9098,Phoenix,AZ,Office Chair,Furniture,129.99,5,8/1/2024,Shipped
1438,Patricia Anderson, Patricia.Anderson120@outlook.com,9105061474,Los Angeles,CA,Standing Desk,Furniture,249.0,5,2024-09-13,Cancelled
1049, William Silva , William.silva101@gmail.com,,Houston,TX,Stainless Water Bottle,Fitness,15.75,2,23-05-2023,Cancelled
1356,robert chen,Robert.Chen92@outlook.com,902-254-3485,Dallas,TX,wireless mouse,electronics,19.99,5,2024-07-18,SHIPPED
1287,patricia khan, PATRICIA.KHAN93@COMPANY.CO,+18208104697,Phoenix,AZ,USB-C Cable 6ft,Electronics,9.5,4,23-07-2024,cancelled
1123, Susan Jones , Susan.Jones70@outlook.com,3862515262,Philadelphia,PA,wireless mouse,electronics,19.99,3,2023-06-22,cancelled
1434, Fatima Hernandez ,Fatima.hernandez116@gmail.com,6503029617,new york,ny,USB-C Cable 6ft,Electronics,9.5,4,24-08-2023,delivered
1444,JENNIFER WILSON,JENNIFER.WILSON29@YAHOO.COM,(692) 418-7570,Philadelphia,PA,Ballpoint Pens (12pk),Office Supplies,6.49,4,6/12/24,delivered
1138,RICHARD GONZALEZ,Richard.gonzalez14@gmail.com ,6797415119,San Diego,CA,Office Chair,Furniture,129.99,5,2023-03-09,Delivered
1078, Barbara Patel ,Barbara.patel145@gmail.com ,3116629254,San Diego,CA,Yoga Mat,Fitness,24.0,4,8/24/24,SHIPPED
1419,BARBARA MURPHY, Barbara.Murphy48@gmail.com,609.895.9785,San Antonio,TX,USB-C Cable 6ft,Electronics,9.5,1,12/19/23,cancelled
1642,James Hernandez,James.hernandez41@company.co ,,Los Angeles,CA,USB-C Cable 6ft,Electronics,9.5,1,5/4/2024,shipped
1503,Joseph Smith,N/A,9364699201,Austin ,TX,Bluetooth Speaker,Electronics,45.0,3,12/27/2023,shipped
1461,susan anderson,SUSAN.ANDERSON96@YAHOO.COM ,8086815771,Austin ,TX,wireless mouse,electronics,19.99,1,7/6/2024,Delivered
1258,robert sharma,Robert.sharma19@company.co,978-745-3060,new york,ny,Desk Lamp,Furniture,22.3,3,13-09-2024,Cancelled
1272,PATRICIA ANDERSON,Patricia.Anderson140@outlook.com,8784171349,new york,ny,Notebook Set,Office Supplies,8.99,1,11/1/2023,Cancelled
1542,Joseph Davis,Joseph.Davis28@gmail.com,(653) 763-2604,new york,ny,Wireless Mouse,Electronics,19.99,2,8/21/2023,cancelled
1158,PATRICIA SHARMA,Patricia.Sharma147@yahoo.com,654.275.2323,Austin ,TX,Bluetooth Speaker,Electronics,45.0,3,19-04-2024,Shipped
1269,Fatima Rodriguez,FATIMA.RODRIGUEZ80@YAHOO.COM ,4512885569,houston,TX,Bluetooth Speaker,Electronics,45.0,3,21-07-2024,cancelled
1329,WEI PATEL,N/A,3392715526,Austin ,TX,Bluetooth Speaker,Electronics,45.0,1,2024-11-25,delivered
1092,patricia lopez, PATRICIA.LOPEZ152@GMAIL.COM,,Los Angeles,CA,Notebook Set,Office Supplies,8.99,3,2024-05-14,Delivered
1558,susan khan,SUSAN.KHAN42@GMAIL.COM ,+13142773442,New York,NY,Bluetooth Speaker,Electronics,45.0,1,2023-11-21,delivered
1262,susan khan,SUSAN.KHAN42@GMAIL.COM ,+13142773442,New York,NY,Yoga  Mat,Fitness,24.0,2,2024-12-24,Delivered
1408,SOFIA MILLER,SOFIA.MILLER175@GMAIL.COM,8196879214,houston,TX,Office Chair,Furniture,129.99,,2023-05-07,shipped
1200,MICHAEL SILVA,Michael.silva128@gmail.com ,,Houston,TX,Notebook Set,Office Supplies,8.99,3,1/10/24,Pending
1667,patricia kelly,Patricia.kelly134@yahoo.com,+16822256374,Chicago,IL,Bluetooth Speaker,Electronics,45.0,3,3/12/2023,Delivered
1639,priya silva,PRIYA.SILVA177@COMPANY.CO ,5725815634,Los Angeles,CA,Ballpoint Pens (12pk),Office Supplies,6.49,4,12/13/23,Shipped
1169,olivia murphy,Olivia.murphy23@gmail.com,434.269.1514,New York,NY,Stainless Water Bottle,Fitness,15.75,5,7/21/23,SHIPPED
1301, Patricia Lopez , PATRICIA.LOPEZ152@GMAIL.COM,,Los Angeles,CA,Yoga Mat,Fitness,24.0,1,7/18/24,Delivered
1363,Elizabeth Anderson,ELIZABETH.ANDERSON97@YAHOO.COM,,new york,ny,wireless mouse,electronics,19.99,4,05-08-2023,Pending
1305,PRIYA SILVA,PRIYA.SILVA2@YAHOO.COM ,7744039928,New York,NY,Yoga Mat,Fitness,24.0,1,8/7/24,delivered
1270,robert silva,ROBERT.SILVA174@GMAIL.COM ,7195938581,San Diego,CA,Bluetooth Speaker,Electronics,45.0,2,12-03-2024,delivered
1641,James Hernandez,James.hernandez41@company.co ,,Los Angeles,CA,USB-C Cable 6ft,Electronics,9.5,1,5/4/2024,shipped
1531,FATIMA JOHNSON, Fatima.johnson102@yahoo.com,681.731.8245,Los Angeles,CA,wireless mouse,electronics,19.99,1,25-07-2024,SHIPPED
1490,olivia williams, Olivia.Williams6@yahoo.com,(877) 433-5741,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,3,7/12/24,Pending
1044,David Silva,DAVID.SILVA148@OUTLOOK.COM ,7997616327,Dallas,TX,Notebook Set,Office Supplies,8.99,2,3/17/2024,Delivered
1559, Richard Martinez ,Richard.martinez179@gmail.com ,941.872.3463,Houston,TX,Desk Lamp,Furniture,22.3,3,1/27/2024,cancelled
1467, Susan Khan ,SUSAN.KHAN42@GMAIL.COM ,3142773442,New York,NY,Desk Lamp,Furniture,22.3,3,2024-05-22,Pending
1282,BARBARA MURPHY, Barbara.Murphy48@gmail.com,609.895.9785,San Antonio,TX,Office Chair,Furniture,129.99,2,5/7/2023,Delivered
1220,barbara lopez,Barbara.Lopez121@yahoo.com,3494509702,Phoenix,AZ,Standing Desk,Furniture,249.0,3,2023-02-25,Pending
1090, Richard Silva , RICHARD.SILVA162@YAHOO.COM,,New York,NY,USB-C Cable 6ft,Electronics,9.5,4,03-02-2023,Cancelled
1264,Fatima Hernandez,Fatima.hernandez116@gmail.com,6503029617,new york,ny,Notebook Set,Office Supplies,8.99,5,2023-07-13,Shipped
1616,priya patel,Priya.patel32@gmail.com,258-720-2312,Los Angeles,CA,Desk Lamp,Furniture,22.3,5,2024-12-03,SHIPPED
1168, James Martinez ,James.Martinez75@yahoo.com ,,San Diego,CA,Wireless Mouse,Electronics,19.99,3,2/11/23,SHIPPED
1416, Richard Gonzalez ,Richard.gonzalez14@gmail.com ,6797415119,San Diego,CA,Ballpoint Pens (12pk),Office Supplies,6.49,1,27-02-2024,Delivered
1303,David Wilson,David.wilson68@company.co,,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,2,3/10/23,Cancelled
1359,LIAM KHAN,Liam.Khan1@gmail.com,(804) 632-1520,new york,ny,Notebook Set,Office Supplies,8.99,4,10/22/24,cancelled
1547,Susan Smith,Susan.smith165@company.co ,2795208033,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,4,10/21/24,cancelled
1349, Michael Silva ,Michael.silva128@gmail.com ,,Houston,TX,Notebook Set,Office Supplies,8.99,4,7/16/2024,SHIPPED
1008,Jessica Martinez,Jessica.Martinez131@yahoo.com ,(546) 317-8673,Austin ,TX,USB-C Cable 6ft,Electronics,9.5,4,8/12/23,Shipped
1146,DAVID SILVA,DAVID.SILVA148@OUTLOOK.COM ,7997616327,Dallas,TX,wireless mouse,electronics,19.99,5,2/19/23,SHIPPED
1077,David Johnson, DAVID.JOHNSON144@GMAIL.COM,9596319619,Los Angeles,CA,Yoga Mat,Fitness,24.0,2,19-09-2024,SHIPPED
1481,richard rodriguez,RICHARD.RODRIGUEZ30@YAHOO.COM,492-633-8973,Philadelphia,PA,USB-C Cable 6ft,Electronics,9.5,4,06-12-2023,Delivered
1173,ELIZABETH CHEN,Elizabeth.Chen94@gmail.com ,5127821986,Phoenix,AZ,Bluetooth Speaker,Electronics,45.0,3,1/9/24,delivered
1128, Susan Martinez , Susan.martinez166@company.co,614-221-6321,new york,ny,USB-C Cable 6ft,Electronics,9.5,4,11/24/23,Cancelled
1452, Liam Smith ,Liam.Smith143@outlook.com,2155664898,Los Angeles,CA,Standing Desk,Furniture,249.0,1,3/12/2024,delivered
